subject_prefix,course_code,course_name,section,crn,instructor,schedule,type,status,credits
COHRT-UA,COHRT-UA 10,,023,10832,Staff,T 4:55-6:10p,Seminar,Open,48
COHRT-UA,COHRT-UA 10,,024,10833,Staff,T 4:55-6:10p,Seminar,Open,48
COHRT-UA,COHRT-UA 10,,025,10834,Staff,W 9:30-10:45a,Seminar,Open,48
COHRT-UA,COHRT-UA 10,,026,10835,Staff,W 9:30-10:45a,Seminar,Open,48
COHRT-UA,COHRT-UA 10,,027,10836,Staff,W 11a-12:15p,Seminar,Open,48
COHRT-UA,COHRT-UA 10,,028,10837,Staff,W 11a-12:15p,Seminar,Open,48
COHRT-UA,COHRT-UA 10,,029,10838,Staff,W 12:30-1:45p,Seminar,Open,48
COHRT-UA,COHRT-UA 10,,030,10839,Staff,W 12:30-1:45p,Seminar,Open,48
COHRT-UA,COHRT-UA 10,,031,10840,Staff,W 2-3:15p,Seminar,Open,48
COHRT-UA,COHRT-UA 10,,032,10841,Staff,W 2-3:15p,Seminar,Open,48
COHRT-UA,COHRT-UA 10,,033,10842,Staff,W 3:30-4:45p,Seminar,Open,48
COHRT-UA,COHRT-UA 10,,034,10843,Staff,W 3:30-4:45p,Seminar,Open,48
COHRT-UA,COHRT-UA 10,,035,10844,Staff,W 4:55-6:10p,Seminar,Open,48
COHRT-UA,COHRT-UA 10,,036,10845,Staff,W 4:55-6:10p,Seminar,Open,48
COHRT-UA,COHRT-UA 10,,037,10846,Staff,R 9:30-10:45a,Seminar,Open,48
COHRT-UA,COHRT-UA 10,,038,10847,Staff,R 9:30-10:45a,Seminar,Open,48
COHRT-UA,COHRT-UA 10,,039,10848,Staff,R 11a-12:15p,Seminar,Open,48
COHRT-UA,COHRT-UA 10,,040,10849,Staff,R 11a-12:15p,Seminar,Open,48
COHRT-UA,COHRT-UA 10,,041,10850,Staff,R 12:30-1:45p,Seminar,Open,48
COHRT-UA,COHRT-UA 10,,042,10851,Staff,R 12:30-1:45p,Seminar,Open,48
COHRT-UA,COHRT-UA 10,,043,10852,Staff,R 2-3:15p,Seminar,Open,48
COHRT-UA,COHRT-UA 10,,044,10853,Staff,R 2-3:15p,Seminar,Open,48
COHRT-UA,COHRT-UA 10,,045,10854,Staff,R 3:30-4:45p,Seminar,Open,48
COHRT-UA,COHRT-UA 10,,046,10855,Staff,R 3:30-4:45p,Seminar,Open,48
COHRT-UA,COHRT-UA 10,,047,10856,Staff,R 4:55-6:10p,Seminar,Open,48
COHRT-UA,COHRT-UA 10,,048,10857,Staff,R 4:55-6:10p,Seminar,Open,48
COLIT-UA,COLIT-UA 116,,001,6774,Staff,TR 2-3:15p,Lecture,Open,3
COLIT-UA,COLIT-UA 116,,002,6775,Staff,F 12:30-1:45p,Recitation,Open,3
COLIT-UA,COLIT-UA 116,,003,6776,Staff,F 2-3:15p,Recitation,Open,3
COLIT-UA,COLIT-UA 121,,001,6782,Staff,T 11a-1:45p,Lecture,Open,1
COLIT-UA,COLIT-UA 200,,001,6777,Staff,M 11a-1:45p,Seminar,Open,1
COLIT-UA,COLIT-UA 202,,001,10809,Staff,TR 3:30-4:45p,Seminar,Open,1
COLIT-UA,COLIT-UA 400,,001,6778,Staff,W 2-4:45p,Seminar,Open,1
COLIT-UA,COLIT-UA 550,,001,6781,Staff,MW 3:30-4:45p,Seminar,Open,1
COLIT-UA,COLIT-UA 723,,001,21976,Staff,MW 2-3:15p,Lecture,Open,1
COLIT-UA,COLIT-UA 800,,001,21623,Staff,MW 9:30-10:45a,Lecture,Open,1
COLIT-UA,COLIT-UA 801,,001,21984,Staff,TR 3:30-4:45p,Lecture,Open,1
COLIT-UA,COLIT-UA 950,,001,22228,Staff,MW 9:30-10:45a,Lecture,Open,1
COLIT-UA,COLIT-UA 997,,001,6779,Staff,Does Not Meet,Independent,Open,1
COLIT-UA,COLIT-UA 998,,001,6780,Staff,Does Not Meet,Independent,Open,1
CORE-UA,CORE-UA 1,,001,9516,Staff,M 11a-1:30p,Seminar,Open,31
CORE-UA,CORE-UA 1,,002,9517,Staff,M 11a-1:30p,Seminar,Open,31
CORE-UA,CORE-UA 1,,003,9518,Staff,M 2-4:30p,Seminar,Open,31
CORE-UA,CORE-UA 1,,004,9515,Staff,M 2-4:30p,Seminar,Open,31
CORE-UA,CORE-UA 1,,005,9519,Staff,M 4:55-7:25p,Seminar,Open,31
CORE-UA,CORE-UA 1,,006,9520,Staff,M 4:55-7:25p,Seminar,Open,31
CORE-UA,CORE-UA 1,,007,9521,Staff,T 8-10:30a,Seminar,Open,31
CORE-UA,CORE-UA 1,,008,9522,Staff,T 11a-1:30p,Seminar,Open,31
CORE-UA,CORE-UA 1,,009,9523,Staff,T 2-4:30p,Seminar,Open,31
CORE-UA,CORE-UA 1,,010,9524,Staff,T 2-4:30p,Seminar,Open,31
CORE-UA,CORE-UA 1,,011,9525,Staff,T 2-4:30p,Seminar,Open,31
CORE-UA,CORE-UA 1,,012,9526,Staff,T 4:55-7:25p,Seminar,Open,31
CORE-UA,CORE-UA 1,,013,9527,Staff,T 4:55-7:25p,Seminar,Open,31
CORE-UA,CORE-UA 1,,014,9528,Staff,W 8-10:30a,Seminar,Open,31
CORE-UA,CORE-UA 1,,015,9529,Staff,W 11a-1:30p,Seminar,Open,31
CORE-UA,CORE-UA 1,,016,9530,Staff,W 11a-1:30p,Seminar,Open,31
CORE-UA,CORE-UA 1,,017,9531,Staff,W 2-4:30p,Seminar,Open,31
CORE-UA,CORE-UA 1,,018,9532,Staff,W 2-4:30p,Seminar,Open,31
CORE-UA,CORE-UA 1,,019,9533,Staff,W 4:55-7:25p,Seminar,Open,31
CORE-UA,CORE-UA 1,,020,9534,Staff,W 4:55-7:25p,Seminar,Open,31
CORE-UA,CORE-UA 1,,021,9535,Staff,R 8-10:30a,Seminar,Open,31
CORE-UA,CORE-UA 1,,022,9536,Staff,R 11a-1:30p,Seminar,Open,31
CORE-UA,CORE-UA 1,,023,9537,Staff,R 11a-1:30p,Seminar,Open,31
CORE-UA,CORE-UA 1,,024,9538,Staff,R 2-4:30p,Seminar,Open,31
CORE-UA,CORE-UA 1,,025,9539,Staff,R 2-4:30p,Seminar,Open,31
CORE-UA,CORE-UA 1,,026,9540,Staff,R 4:55-7:25p,Seminar,Open,31
CORE-UA,CORE-UA 1,,027,9541,Staff,R 4:55-7:25p,Seminar,Open,31
CORE-UA,CORE-UA 1,,028,9542,Staff,F 11a-1:30p,Seminar,Open,31
CORE-UA,CORE-UA 1,,029,9543,Staff,F 11a-1:30p,Seminar,Open,31
CORE-UA,CORE-UA 1,,030,9544,Staff,F 11a-1:30p,Seminar,Open,31
CORE-UA,CORE-UA 1,,031,9545,Staff,F 2-4:30p,Seminar,Open,31
CORE-UA,CORE-UA 107,,001,9198,Staff,TR 4:55-6:10p,Lecture,Open,5
CORE-UA,CORE-UA 107,,002,9199,Staff,F 8-9:15a,Lab,Open,5
CORE-UA,CORE-UA 107,,003,9200,Staff,F 9:30-10:45a,Lab,Open,5
CORE-UA,CORE-UA 107,,004,9201,Staff,F 11a-12:15p,Lab,Open,5
CORE-UA,CORE-UA 107,,005,9202,Staff,F 12:30-1:45p,Lab,Open,5
CORE-UA,CORE-UA 110,,001,9498,Staff,MW 8-9:15a,Lecture,Open,5
CORE-UA,CORE-UA 110,,002,9499,Staff,F 8-9:15a,Lab,Open,5
CORE-UA,CORE-UA 110,,003,9500,Staff,F 9:30-10:45a,Lab,Open,5
CORE-UA,CORE-UA 110,,004,9501,Staff,F 11a-12:15p,Lab,Open,5
CORE-UA,CORE-UA 110,,005,9502,Staff,F 12:30-1:45p,Lab,Open,5
CORE-UA,CORE-UA 111,,001,9510,Staff,MW 4:55-6:10p,Lecture,Open,5
CORE-UA,CORE-UA 111,,002,9511,Staff,F 8-9:15a,Lab,Open,5
CORE-UA,CORE-UA 111,,003,9512,Staff,F 9:30-10:45a,Lab,Open,5
CORE-UA,CORE-UA 111,,004,9513,Staff,F 11a-12:15p,Lab,Open,5
CORE-UA,CORE-UA 111,,005,9514,Staff,F 12:30-1:45p,Lab,Open,5
CORE-UA,CORE-UA 203,,001,9203,Staff,MW 12:30-1:45p,Lecture,Open,14
CORE-UA,CORE-UA 203,,002,9204,Staff,T 9:30-10:45a,Lab,Open,14
CORE-UA,CORE-UA 203,,003,9205,Staff,T 11a-12:15p,Lab,Open,14
CORE-UA,CORE-UA 203,,004,9206,Staff,T 12:30-1:45p,Lab,Open,14
CORE-UA,CORE-UA 203,,005,9207,Staff,T 2-3:15p,Lab,Open,14
CORE-UA,CORE-UA 203,,006,9208,Staff,T 3:30-4:45p,Lab,Open,14
CORE-UA,CORE-UA 203,,007,9209,Staff,T 4:55-6:10p,Lab,Open,14
CORE-UA,CORE-UA 203,,010,9210,Staff,MW 11a-12:15p,Lecture,Open,14
CORE-UA,CORE-UA 203,,011,9211,Staff,R 9:30-10:45a,Lab,Open,14
CORE-UA,CORE-UA 203,,012,9212,Staff,R 11a-12:15p,Lab,Open,14
CORE-UA,CORE-UA 203,,013,9213,Staff,R 12:30-1:45p,Lab,Open,14
CORE-UA,CORE-UA 203,,014,9214,Staff,R 2-3:15p,Lab,Open,14
CORE-UA,CORE-UA 203,,015,9215,Staff,R 3:30-4:45p,Lab,Open,14
CORE-UA,CORE-UA 203,,016,9216,Staff,R 4:55-6:10p,Lab,Open,14
CORE-UA,CORE-UA 204,,001,9217,Staff,MW 9:30-10:45a,Lecture,Open,7
CORE-UA,CORE-UA 204,,002,9218,Staff,T 9:30-10:45a,Lab,Open,7
CORE-UA,CORE-UA 204,,003,9219,Staff,T 11a-12:15p,Lab,Open,7
CORE-UA,CORE-UA 204,,004,9220,Staff,T 12:30-1:45p,Lab,Open,7
CORE-UA,CORE-UA 204,,005,9221,Staff,T 2-3:15p,Lab,Open,7
CORE-UA,CORE-UA 204,,006,9222,Staff,T 3:30-4:45p,Lab,Open,7
CORE-UA,CORE-UA 204,,007,9224,Staff,T 4:55-6:10p,Lab,Open,7
CORE-UA,CORE-UA 209,,001,9225,Staff,MW 2-3:15p,Lecture,Open,7
CORE-UA,CORE-UA 209,,002,9226,Staff,W 3:30-4:45p,Lab,Open,7
CORE-UA,CORE-UA 209,,003,9223,Staff,W 4:55-6:10p,Lab,Open,7
CORE-UA,CORE-UA 209,,004,9227,Staff,R 9:30-10:45a,Lab,Open,7
CORE-UA,CORE-UA 209,,005,9228,Staff,R 11a-12:15p,Lab,Open,7
CORE-UA,CORE-UA 209,,006,9229,Staff,R 12:30-1:45p,Lab,Open,7
CORE-UA,CORE-UA 209,,007,9230,Staff,R 2-3:15p,Lab,Open,7
CORE-UA,CORE-UA 214,,001,9231,Staff,TR 2-3:15p,Lecture,Open,7
CORE-UA,CORE-UA 214,,002,9232,Staff,M 9:30-10:45a,Lab,Open,7
CORE-UA,CORE-UA 214,,003,9233,Staff,M 11a-12:15p,Lab,Open,7
CORE-UA,CORE-UA 214,,004,9234,Staff,M 12:30-1:45p,Lab,Open,7
CORE-UA,CORE-UA 214,,005,9235,Staff,M 2-3:15p,Lab,Open,7
CORE-UA,CORE-UA 214,,006,9236,Staff,M 3:30-4:45p,Lab,Open,7
CORE-UA,CORE-UA 214,,007,9237,Staff,M 4:55-6:10p,Lab,Open,7
CORE-UA,CORE-UA 303,,001,9238,Staff,MW 9:30-10:45a,Lecture,Open,13
CORE-UA,CORE-UA 303,,002,9239,Staff,W 12:30-1:45p,Lab,Open,13
CORE-UA,CORE-UA 303,,003,9240,Staff,W 2-3:15p,Lab,Open,13
CORE-UA,CORE-UA 303,,004,9241,Staff,W 3:30-4:45p,Lab,Open,13
CORE-UA,CORE-UA 303,,005,9242,Staff,W 4:55-6:10p,Lab,Open,13
CORE-UA,CORE-UA 303,,006,9243,Staff,R 9:30-10:45a,Lab,Open,13
CORE-UA,CORE-UA 303,,007,9244,Staff,R 11a-12:15p,Lab,Open,13
CORE-UA,CORE-UA 303,,008,9245,Staff,R 12:30-1:45p,Lab,Open,13
CORE-UA,CORE-UA 303,,009,9246,Staff,R 2-3:15p,Lab,Open,13
CORE-UA,CORE-UA 303,,010,9247,Staff,R 3:30-4:45p,Lab,Open,13
CORE-UA,CORE-UA 303,,011,9248,Staff,R 4:55-6:10p,Lab,Open,13
CORE-UA,CORE-UA 303,,012,9249,Staff,F 9:30-10:45a,Lab,Open,13
CORE-UA,CORE-UA 303,,013,9250,Staff,F 11a-12:15p,Lab,Open,13
CORE-UA,CORE-UA 305,,001,9251,Staff,MW 4:55-6:10p,Lecture,Open,7
CORE-UA,CORE-UA 305,,002,9252,Staff,R 2-3:15p,Lab,Open,7
CORE-UA,CORE-UA 305,,003,9253,Staff,R 3:30-4:45p,Lab,Open,7
CORE-UA,CORE-UA 305,,004,9254,Staff,F 8-9:15a,Lab,Open,7
CORE-UA,CORE-UA 305,,005,9256,Staff,F 9:30-10:45a,Lab,Open,7
CORE-UA,CORE-UA 305,,006,9257,Staff,F 11a-12:15p,Lab,Open,7
CORE-UA,CORE-UA 305,,007,9258,Staff,F 12:30-1:45p,Lab,Open,7
